연번,호선,고유역번호(외부역코드),역명,승하차구분,수송연월,승하차인원수
1672,2,210,뚝섬,하차,2022-04,44911
1673,2,211,성수,승차,2022-04,70691
1674,2,211,성수,하차,2022-04,72622
1675,2,212,건대입구,승차,2022-04,67048
1676,2,212,건대입구,하차,2022-04,69790
1677,2,213,구의(광진구청),승차,2022-04,77168
1678,2,213,구의(광진구청),하차,2022-04,79321
1679,2,214,강변(동서울터미널),승차,2022-04,88120
1680,2,214,강변(동서울터미널),하차,2022-04,86385
1681,2,215,잠실나루,승차,2022-04,64832
1682,2,215,잠실나루,하차,2022-04,65539
1683,2,216,잠실(송파구청),승차,2022-04,153361
1684,2,216,잠실(송파구청),하차,2022-04,145972
1685,2,217,잠실새내,승차,2022-04,83276
1686,2,217,잠실새내,하차,2022-04,83099
1687,2,218,종합운동장,승차,2022-04,35992
1688,2,218,종합운동장,하차,2022-04,37371
1689,2,219,삼성(무역센터),승차,2022-04,84292
1690,2,219,삼성(무역센터),하차,2022-04,76888
1691,2,220,선릉,승차,2022-04,162812
1692,2,220,선릉,하차,2022-04,144405
1693,2,221,역삼,승차,2022-04,110196
1694,2,221,역삼,하차,2022-04,111555
1695,2,222,강남,승차,2022-04,127302
1696,2,222,강남,하차,2022-04,112972
1697,2,223,교대(법원.검찰청),승차,2022-04,117365
1698,2,223,교대(법원.검찰청),하차,2022-04,131795
1699,2,224,서초,승차,2022-04,60996
1700,2,224,서초,하차,2022-04,59617
1701,2,225,방배,승차,2022-04,56845
1702,2,225,방배,하차,2022-04,56336
1703,2,226,사당,승차,2022-04,146307
1704,2,226,사당,하차,2022-04,143854
1705,2,227,낙성대(강감찬),승차,2022-04,80407
1706,2,227,낙성대(강감찬),하차,2022-04,82729
1707,2,228,서울대입구(관악구청),승차,2022-04,139267
1708,2,228,서울대입구(관악구청),하차,2022-04,134613
1709,2,229,봉천,승차,2022-04,106407
1710,2,229,봉천,하차,2022-04,107396
1711,2,230,신림,승차,2022-04,170765
1712,2,230,신림,하차,2022-04,173713
1713,2,231,신대방,승차,2022-04,97718
1714,2,231,신대방,하차,2022-04,99815
1715,2,232,구로디지털단지,승차,2022-04,124739
1716,2,232,구로디지털단지,하차,2022-04,125349
1717,2,233,대림(구로구청),승차,2022-04,91770
1718,2,233,대림(구로구청),하차,2022-04,95539
1719,2,234,신도림,승차,2022-04,145384
1720,2,234,신도림,하차,2022-04,139153
1721,2,235,문래,승차,2022-04,71906
1722,2,235,문래,하차,2022-04,71383
1723,2,236,영등포구청,승차,2022-04,73136
1724,2,236,영등포구청,하차,2022-04,72290
1725,2,237,당산,승차,2022-04,46735
1726,2,237,당산,하차,2022-04,50545
1727,2,238,합정,승차,2022-04,51033
1728,2,238,합정,하차,2022-04,50968
1729,2,239,홍대입구,승차,2022-04,67249
1730,2,239,홍대입구,하차,2022-04,64306
1731,2,240,신촌,승차,2022-04,88067
1732,2,240,신촌,하차,2022-04,87382
1733,2,241,이대,승차,2022-04,33856
1734,2,241,이대,하차,2022-04,35667
1735,2,242,아현,승차,2022-04,49032
1736,2,242,아현,하차,2022-04,48515
1737,2,243,충정로(경기대입구),승차,2022-04,35050
1738,2,243,충정로(경기대입구),하차,2022-04,35423
1739,2,244,용답,승차,2022-04,14417
1740,2,244,용답,하차,2022-04,13989
1741,2,245,신답,승차,2022-04,7561
1742,2,245,신답,하차,2022-04,8187
1743,2,246,신설동,승차,2022-04,25941
1744,2,246,신설동,하차,2022-04,28157
1745,2,247,도림천,승차,2022-04,6849
1746,2,247,도림천,하차,2022-04,7245
1747,2,248,양천구청,승차,2022-04,36675
1748,2,248,양천구청,하차,2022-04,37342
1749,2,249,신정네거리,승차,2022-04,54686
1750,2,249,신정네거리,하차,2022-04,55951
1751,2,250,용두(동대문구청),승차,2022-04,18308
1752,2,250,용두(동대문구청),하차,2022-04,19590
1753,3,309,지축,승차,2022-04,20946
1754,3,309,지축,하차,2022-04,20204
1755,3,310,구파발,승차,2022-04,91293
1756,3,310,구파발,하차,2022-04,87820
1757,3,311,연신내,승차,2022-04,206326
1758,3,311,연신내,하차,2022-04,200382
1759,3,312,불광,승차,2022-04,110494
1760,3,312,불광,하차,2022-04,122016
1761,3,313,녹번,승차,2022-04,60551
1762,3,313,녹번,하차,2022-04,59540
1763,3,314,홍제,승차,2022-04,112634
1764,3,314,홍제,하차,2022-04,110598
1765,3,315,무악재,승차,2022-04,22978
1766,3,315,무악재,하차,2022-04,25423
1767,3,316,독립문,승차,2022-04,54960
1768,3,316,독립문,하차,2022-04,55634
1769,3,317,경복궁(정부서울청사),승차,2022-04,70557
1770,3,317,경복궁(정부서울청사),하차,2022-04,69278
1771,3,318,안국,승차,2022-04,67478
1772,3,318,안국,하차,2022-04,70223
1773,3,319,종로3가,승차,2022-04,42865
1774,3,319,종로3가,하차,2022-04,47987
1775,3,320,을지로3가,승차,2022-04,37474
1776,3,320,을지로3가,하차,2022-04,35173
1777,3,322,동대입구,승차,2022-04,31765
1778,3,322,동대입구,하차,2022-04,36776
1779,3,323,약수,승차,2022-04,62930
1780,3,323,약수,하차,2022-04,60134
1781,3,324,금호,승차,2022-04,44044
1782,3,324,금호,하차,2022-04,43454
1783,3,325,옥수,승차,2022-04,48039
1784,3,325,옥수,하차,2022-04,48378
1785,3,326,압구정,승차,2022-04,105110
1786,3,326,압구정,하차,2022-04,103032
1787,3,327,신사,승차,2022-04,57996
1788,3,327,신사,하차,2022-04,55462
1789,3,328,잠원,승차,2022-04,25220
1790,3,328,잠원,하차,2022-04,24360
1791,3,329,고속터미널,승차,2022-04,139747
1792,3,329,고속터미널,하차,2022-04,135658
1793,3,330,교대(법원.검찰청),승차,2022-04,52496
1794,3,330,교대(법원.검찰청),하차,2022-04,32353
1795,3,331,남부터미널(예술의전당),승차,2022-04,91759
1796,3,331,남부터미널(예술의전당),하차,2022-04,93176
1797,3,332,양재(서초구청),승차,2022-04,116846
1798,3,332,양재(서초구청),하차,2022-04,119044
1799,3,333,매봉,승차,2022-04,50190
1800,3,333,매봉,하차,2022-04,46872
1801,3,334,도곡,승차,2022-04,20869
1802,3,334,도곡,하차,2022-04,20092
1803,3,335,대치,승차,2022-04,51676
1804,3,335,대치,하차,2022-04,49711
1805,3,336,학여울,승차,2022-04,13487
1806,3,336,학여울,하차,2022-04,13372
1807,3,337,대청,승차,2022-04,43797
1808,3,337,대청,하차,2022-04,42506
1809,3,338,일원,승차,2022-04,47878
1810,3,338,일원,하차,2022-04,48227
1811,3,339,수서,승차,2022-04,74926
1812,3,339,수서,하차,2022-04,75764
1813,3,340,가락시장,승차,2022-04,59603
1814,3,340,가락시장,하차,2022-04,58338
1815,3,341,경찰병원,승차,2022-04,31374
1816,3,341,경찰병원,하차,2022-04,32611
1817,3,342,오금,승차,2022-04,22415
1818,3,342,오금,하차,2022-04,22051
1819,4,409,당고개,승차,2022-04,58367
1820,4,409,당고개,하차,2022-04,58406
1821,4,410,상계,승차,2022-04,94683
1822,4,410,상계,하차,2022-04,93441
1823,4,411,노원,승차,2022-04,64703
1824,4,411,노원,하차,2022-04,64920
1825,4,412,창동,승차,2022-04,151470
1826,4,412,창동,하차,2022-04,157774
1827,4,413,쌍문,승차,2022-04,125164
1828,4,413,쌍문,하차,2022-04,123741
1829,4,414,수유(강북구청),승차,2022-04,144331
1830,4,414,수유(강북구청),하차,2022-04,144138
1831,4,415,미아(서울사이버대학),승차,2022-04,84304
1832,4,415,미아(서울사이버대학),하차,2022-04,86099
1833,4,416,미아사거리,승차,2022-04,138272
1834,4,416,미아사거리,하차,2022-04,139002
1835,4,417,길음,승차,2022-04,90347
1836,4,417,길음,하차,2022-04,90547
1837,4,418,성신여대입구(돈암),승차,2022-04,65737
1838,4,418,성신여대입구(돈암),하차,2022-04,63781
1839,4,419,한성대입구(삼선교),승차,2022-04,57540
1840,4,419,한성대입구(삼선교),하차,2022-04,56988
1841,4,420,혜화,승차,2022-04,91921
1842,4,420,혜화,하차,2022-04,92999
1843,4,421,동대문,승차,2022-04,129449
1844,4,421,동대문,하차,2022-04,123510
1845,4,422,동대문역사문화공원(DDP),승차,2022-04,43283
1846,4,422,동대문역사문화공원(DDP),하차,2022-04,38423
1847,4,423,충무로,승차,2022-04,88909
1848,4,423,충무로,하차,2022-04,89978
1849,4,424,명동,승차,2022-04,46315
1850,4,424,명동,하차,2022-04,47594
1851,4,425,회현(남대문시장),승차,2022-04,157936
1852,4,425,회현(남대문시장),하차,2022-04,158226
1853,4,426,서울역,승차,2022-04,26694
1854,4,426,서울역,하차,2022-04,33809
1855,4,427,숙대입구(갈월),승차,2022-04,39009
1856,4,427,숙대입구(갈월),하차,2022-04,36276
1857,4,428,삼각지,승차,2022-04,17142
1858,4,428,삼각지,하차,2022-04,18095
1859,4,429,신용산,승차,2022-04,37251
1860,4,429,신용산,하차,2022-04,37386
1861,4,430,이촌(국립중앙박물관),승차,2022-04,38738
1862,4,430,이촌(국립중앙박물관),하차,2022-04,40725
1863,4,431,동작(현충원),승차,2022-04,15834
1864,4,431,동작(현충원),하차,2022-04,16259
1865,4,432,총신대입구(이수),승차,2022-04,123867
1866,4,432,총신대입구(이수),하차,2022-04,129741
1867,4,433,사당,승차,2022-04,73197
1868,4,433,사당,하차,2022-04,70698
1869,4,434,남태령,승차,2022-04,7280
1870,4,434,남태령,하차,2022-04,6839
1871,5,2511,방화,승차,2022-04,38318
1872,5,2511,방화,하차,2022-04,37069
1873,5,2512,개화산,승차,2022-04,29156
1874,5,2512,개화산,하차,2022-04,30340
1875,5,2513,김포공항,승차,2022-04,25762
1876,5,2513,김포공항,하차,2022-04,28660
1877,5,2514,송정,승차,2022-04,39129
1878,5,2514,송정,하차,2022-04,38543
1879,5,2515,마곡,승차,2022-04,29935
1880,5,2515,마곡,하차,2022-04,29027
1881,5,2516,발산,승차,2022-04,68270
1882,5,2516,발산,하차,2022-04,66590
1883,5,2517,우장산,승차,2022-04,70162
1884,5,2517,우장산,하차,2022-04,72668
1885,5,2518,화곡,승차,2022-04,110535
1886,5,2518,화곡,하차,2022-04,106333
1887,5,2519,까치산,승차,2022-04,120594
1888,5,2519,까치산,하차,2022-04,121873
1889,5,2520,신정(은행정),승차,2022-04,48022
1890,5,2520,신정(은행정),하차,2022-04,47738
1891,5,2521,목동,승차,2022-04,62724
1892,5,2521,목동,하차,2022-04,62714
1893,5,2522,오목교(목동운동장앞),승차,2022-04,65329
1894,5,2522,오목교(목동운동장앞),하차,2022-04,64746
1895,5,2523,양평,승차,2022-04,21650
1896,5,2523,양평,하차,2022-04,21421
1897,5,2524,영등포구청,승차,2022-04,15238
1898,5,2524,영등포구청,하차,2022-04,14969
1899,5,2525,영등포시장,승차,2022-04,53814
1900,5,2525,영등포시장,하차,2022-04,55295
1901,5,2526,신길,승차,2022-04,8391
1902,5,2526,신길,하차,2022-04,8636
1903,5,2527,여의도,승차,2022-04,40370
1904,5,2527,여의도,하차,2022-04,38991
1905,5,2528,여의나루,승차,2022-04,34055
1906,5,2528,여의나루,하차,2022-04,35415
1907,5,2529,마포,승차,2022-04,46215
1908,5,2529,마포,하차,2022-04,45596
1909,5,2530,공덕,승차,2022-04,33862
1910,5,2530,공덕,하차,2022-04,31722
1911,5,2531,애오개,승차,2022-04,29259
1912,5,2531,애오개,하차,2022-04,28581
1913,5,2532,충정로(경기대입구),승차,2022-04,10408
1914,5,2532,충정로(경기대입구),하차,2022-04,10961
1915,5,2533,서대문,승차,2022-04,46849
1916,5,2533,서대문,하차,2022-04,43198
1917,5,2534,광화문(세종문화회관),승차,2022-04,54584
1918,5,2534,광화문(세종문화회관),하차,2022-04,53515
1919,5,2535,종로3가,승차,2022-04,70572
1920,5,2535,종로3가,하차,2022-04,76254
1921,5,2536,을지로4가,승차,2022-04,34468
1922,5,2536,을지로4가,하차,2022-04,34017
1923,5,2537,동대문역사문화공원(DDP),승차,2022-04,6309
1924,5,2537,동대문역사문화공원(DDP),하차,2022-04,7164
1925,5,2538,청구,승차,2022-04,19939
1926,5,2538,청구,하차,2022-04,15670
1927,5,2539,신금호,승차,2022-04,29553
1928,5,2539,신금호,하차,2022-04,33576
1929,5,2540,행당,승차,2022-04,38141
1930,5,2540,행당,하차,2022-04,34438
1931,5,2541,왕십리(성동구청),승차,2022-04,17453
1932,5,2541,왕십리(성동구청),하차,2022-04,17429
1933,5,2542,마장,승차,2022-04,29032
1934,5,2542,마장,하차,2022-04,28247
1935,5,2543,답십리,승차,2022-04,61525
1936,5,2543,답십리,하차,2022-04,59389
1937,5,2544,장한평,승차,2022-04,68178
1938,5,2544,장한평,하차,2022-04,69379
1939,5,2545,군자(능동),승차,2022-04,30309
1940,5,2545,군자(능동),하차,2022-04,31477
1941,5,2546,아차산(어린이대공원후문),승차,2022-04,80780
1942,5,2546,아차산(어린이대공원후문),하차,2022-04,78850
1943,5,2547,광나루(장신대),승차,2022-04,57240
1944,5,2547,광나루(장신대),하차,2022-04,55686
1945,5,2548,천호(풍납토성),승차,2022-04,99616
1946,5,2548,천호(풍납토성),하차,2022-04,103162
1947,5,2549,강동,승차,2022-04,84102
1948,5,2549,강동,하차,2022-04,81907
1949,5,2550,길동,승차,2022-04,56144
1950,5,2550,길동,하차,2022-04,58325
1951,5,2551,굽은다리(강동구민회관앞),승차,2022-04,55478
1952,5,2551,굽은다리(강동구민회관앞),하차,2022-04,50933
1953,5,2552,명일,승차,2022-04,53561
1954,5,2552,명일,하차,2022-04,56482
1955,5,2553,고덕,승차,2022-04,52134
1956,5,2553,고덕,하차,2022-04,52047
1957,5,2554,상일동,승차,2022-04,70964
1958,5,2554,상일동,하차,2022-04,68221
1959,5,2555,둔촌동,승차,2022-04,49491
1960,5,2555,둔촌동,하차,2022-04,49902
1961,5,2556,올림픽공원(한국체대),승차,2022-04,30695
1962,5,2556,올림픽공원(한국체대),하차,2022-04,27775
1963,5,2557,방이,승차,2022-04,35836
1964,5,2557,방이,하차,2022-04,35587
1965,5,2558,오금,승차,2022-04,15376
1966,5,2558,오금,하차,2022-04,14888
1967,5,2559,개롱,승차,2022-04,35948
1968,5,2559,개롱,하차,2022-04,37639
1969,5,2560,거여,승차,2022-04,48240
1970,5,2560,거여,하차,2022-04,47252
1971,5,2561,마천,승차,2022-04,42994
1972,5,2561,마천,하차,2022-04,44965
1973,5,2562,강일,승차,2022-04,24856
1974,5,2562,강일,하차,2022-04,24697
1975,5,2563,미사,승차,2022-04,57691
1976,5,2563,미사,하차,2022-04,57685
1977,5,2564,하남풍산,승차,2022-04,20589
1978,5,2564,하남풍산,하차,2022-04,20119
1979,5,2565,하남시청(덕풍·신장),승차,2022-04,50059
1980,5,2565,하남시청(덕풍·신장),하차,2022-04,51307
1981,5,2566,하남검단산,승차,2022-04,38289
1982,5,2566,하남검단산,하차,2022-04,38386
1983,6,2611,응암,승차,2022-04,92829
1984,6,2611,응암,하차,2022-04,92292
1985,6,2612,역촌,승차,2022-04,24563
1986,6,2612,역촌,하차,2022-04,24350
1987,6,2613,불광,승차,2022-04,31822
1988,6,2613,불광,하차,2022-04,26317
1989,6,2614,독바위,승차,2022-04,15070
1990,6,2614,독바위,하차,2022-04,19598
1991,6,2616,구산,승차,2022-04,39181
1992,6,2616,구산,하차,2022-04,41730
1993,6,2617,새절(신사),승차,2022-04,69476
1994,6,2617,새절(신사),하차,2022-04,69511
1995,6,2618,증산(명지대앞),승차,2022-04,56873
1996,6,2618,증산(명지대앞),하차,2022-04,57977
1997,6,2619,디지털미디어시티,승차,2022-04,43129
1998,6,2619,디지털미디어시티,하차,2022-04,43572
1999,6,2620,월드컵경기장(성산),승차,2022-04,48818
2000,6,2620,월드컵경기장(성산),하차,2022-04,47605
2001,6,2621,마포구청,승차,2022-04,55203
2002,6,2621,마포구청,하차,2022-04,50112
2003,6,2622,망원,승차,2022-04,62479
2004,6,2622,망원,하차,2022-04,64632
2005,6,2623,합정,승차,2022-04,29829
2006,6,2623,합정,하차,2022-04,27556
2007,6,2624,상수,승차,2022-04,16482
2008,6,2624,상수,하차,2022-04,16695
2009,6,2625,광흥창(서강),승차,2022-04,37189
2010,6,2625,광흥창(서강),하차,2022-04,36491
2011,6,2626,대흥(서강대앞),승차,2022-04,35276
2012,6,2626,대흥(서강대앞),하차,2022-04,35041
2013,6,2627,공덕,승차,2022-04,56705
2014,6,2627,공덕,하차,2022-04,53206
2015,6,2628,효창공원앞,승차,2022-04,30010
2016,6,2628,효창공원앞,하차,2022-04,28108
2017,6,2629,삼각지,승차,2022-04,12167
2018,6,2629,삼각지,하차,2022-04,9846
2019,6,2630,녹사평(용산구청),승차,2022-04,14085
2020,6,2630,녹사평(용산구청),하차,2022-04,13313
2021,6,2631,이태원,승차,2022-04,24134
2022,6,2631,이태원,하차,2022-04,25215
2023,6,2632,한강진,승차,2022-04,11492
2024,6,2632,한강진,하차,2022-04,11433
2025,6,2633,버티고개,승차,2022-04,10594
2026,6,2633,버티고개,하차,2022-04,12655
2027,6,2634,약수,승차,2022-04,17736
2028,6,2634,약수,하차,2022-04,17249
2029,6,2635,청구,승차,2022-04,14888
2030,6,2635,청구,하차,2022-04,17226
2031,6,2636,신당,승차,2022-04,28551
2032,6,2636,신당,하차,2022-04,28055
2033,6,2637,동묘앞,승차,2022-04,53357
2034,6,2637,동묘앞,하차,2022-04,48929
2035,6,2638,창신,승차,2022-04,14504
2036,6,2638,창신,하차,2022-04,13798
2037,6,2639,보문,승차,2022-04,22482
2038,6,2639,보문,하차,2022-04,21461
2039,6,2640,안암(고대병원앞),승차,2022-04,24650
2040,6,2640,안암(고대병원앞),하차,2022-04,23799
2041,6,2641,고려대(종암),승차,2022-04,25527
2042,6,2641,고려대(종암),하차,2022-04,26192
2043,6,2642,월곡(동덕여대),승차,2022-04,53129
2044,6,2642,월곡(동덕여대),하차,2022-04,53402
2045,6,2643,상월곡(한국과학기술연구원),승차,2022-04,30026
2046,6,2643,상월곡(한국과학기술연구원),하차,2022-04,29299
2047,6,2644,돌곶이,승차,2022-04,44871
2048,6,2644,돌곶이,하차,2022-04,44196
2049,6,2645,석계,승차,2022-04,58592
2050,6,2645,석계,하차,2022-04,59331
2051,6,2646,태릉입구,승차,2022-04,22624
2052,6,2646,태릉입구,하차,2022-04,23319
2053,6,2647,화랑대(서울여대입구),승차,2022-04,35670
2054,6,2647,화랑대(서울여대입구),하차,2022-04,32762
2055,6,2648,봉화산(서울의료원),승차,2022-04,36663
2056,6,2648,봉화산(서울의료원),하차,2022-04,36513
2057,7,2711,장암,승차,2022-04,8876
2058,7,2711,장암,하차,2022-04,6568
2059,7,2712,도봉산,승차,2022-04,40862
2060,7,2712,도봉산,하차,2022-04,59534
2061,7,2713,수락산,승차,2022-04,75495
2062,7,2713,수락산,하차,2022-04,76396
2063,7,2714,마들,승차,2022-04,65042
2064,7,2714,마들,하차,2022-04,64828
2065,7,2715,노원,승차,2022-04,87035
2066,7,2715,노원,하차,2022-04,87793
2067,7,2716,중계,승차,2022-04,65268
2068,7,2716,중계,하차,2022-04,63363
2069,7,2717,하계,승차,2022-04,76889
2070,7,2717,하계,하차,2022-04,75267
2071,7,2718,공릉(서울과학기술대),승차,2022-04,53599
2072,7,2718,공릉(서울과학기술대),하차,2022-04,54090
2073,7,2719,태릉입구,승차,2022-04,33433
2074,7,2719,태릉입구,하차,2022-04,31560
